Date;Heures;Conso_stade;Conso_scolaire;Conso_inactif;Conso_Actif;Solaire
20/01/2020;21:00;0.594;5.7;1.87;1.86;0
20/01/2020;22:00;0.561;3.6;1.26;1.26;0
20/01/2020;23:00;0.528;3.3;1.2;1.2;0
21/01/2020;00:00;0.561;2.64;0.73;0.73;0
21/01/2020;01:00;0.495;2.25;0.6;0.6;0
21/01/2020;02:00;0.297;1.95;0.57;0.56;0
21/01/2020;03:00;0.297;1.98;0.56;0.56;0
21/01/2020;04:00;0.297;1.8;0.55;0.56;0
21/01/2020;05:00;0.396;2.1;1;1;0
21/01/2020;06:00;0.363;3.9;1.8;2.7;0
21/01/2020;07:00;0.297;5.1;1.9;2.9;185
21/01/2020;08:00;0.297;9.3;1.6;2.4;634
21/01/2020;09:00;0.2805;10.8;1.2;1.8;1476
21/01/2020;10:00;0.264;12;0.51;0.9;2168
21/01/2020;11:00;0.264;12.6;0.53;0.85;2598
21/01/2020;12:00;0.264;11.1;0.49;1;2702
21/01/2020;13:00;0.264;6.6;0.53;1.05;2338
21/01/2020;14:00;0.264;11.7;0.54;0.78;1585
21/01/2020;15:00;0.297;12.3;0.53;0.92;643
21/01/2020;16:00;0.297;12.9;0.53;0.99;168
21/01/2020;17:00;0.528;14.1;1.2;1.2;0
21/01/2020;18:00;0.594;9.24;2.53;2.53;0
21/01/2020;19:00;0.627;7.5;2.26;2.26;0
21/01/2020;20:00;0.627;6.6;1.4;1.4;0
21/01/2020;21:00;0.594;5.7;1.86;1.86;0
21/01/2020;22:00;0.627;3.6;1.27;1.26;0
21/01/2020;23:00;0.561;3.3;1.2;1.2;0
22/01/2020;00:00;0.561;2.64;0.86;0.73;0
22/01/2020;01:00;0.495;2.25;0.73;0.6;0
22/01/2020;02:00;0.297;1.95;0.6;0.56;0
22/01/2020;03:00;0.297;1.98;0.6;0.57;0
22/01/2020;04:00;0.297;1.8;0.6;0.56;0
22/01/2020;05:00;0.396;2.1;1;1;0
22/01/2020;06:00;0.363;3.9;1.8;2.7;0
22/01/2020;07:00;0.297;5.1;1.9;2.9;180
22/01/2020;08:00;0.297;9.3;1.6;2.4;604
22/01/2020;09:00;0.2805;10.8;1.2;1.8;1358
22/01/2020;10:00;0.264;12;0.53;0.96;1904
22/01/2020;11:00;0.264;12.6;0.54;1.03;2104
22/01/2020;12:00;0.264;11.1;0.53;0.91;2110
22/01/2020;13:00;0.264;6.6;0.53;0.85;1844
22/01/2020;14:00;0.264;11.7;0.53;0.93;1252
22/01/2020;15:00;0.297;12.3;0.55;1.1;516
22/01/2020;16:00;0.297;12.9;0.53;0.69;156
22/01/2020;17:00;0.528;14.1;1.2;1.2;0
22/01/2020;18:00;0.594;9.24;2.54;2.53;0
22/01/2020;19:00;0.627;7.5;2.27;2.26;0
22/01/2020;20:00;0.627;6.6;1.4;1.4;0
22/01/2020;21:00;0.594;5.7;1.87;1.87;0
22/01/2020;22:00;0.627;3.6;1.26;1.26;0
22/01/2020;23:00;0.561;3.3;1.2;1.2;0
23/01/2020;00:00;0.561;2.64;0.73;0.73;0
23/01/2020;01:00;0.495;2.25;0.6;0.6;0
23/01/2020;02:00;0.297;1.95;0.57;0.56;0
23/01/2020;03:00;0.297;1.98;0.56;0.56;0
23/01/2020;04:00;0.297;1.8;0.55;0.56;0
23/01/2020;05:00;0.396;2.1;1;1;0
23/01/2020;06:00;0.363;3.9;1.8;2.7;0
23/01/2020;07:00;0.297;5.1;1.9;2.9;198
23/01/2020;08:00;0.297;9.3;1.6;2.4;543
23/01/2020;09:00;0.2805;10.8;1.2;1.8;1080
23/01/2020;10:00;0.264;12;0.51;0.9;1448
23/01/2020;11:00;0.264;12.6;0.53;0.85;1727
23/01/2020;12:00;0.264;11.1;0.49;1;1853
23/01/2020;13:00;0.264;6.6;0.53;1.05;1709
23/01/2020;14:00;0.264;11.7;0.54;0.78;1106
23/01/2020;15:00;0.297;12.3;0.53;0.92;502
23/01/2020;16:00;0.297;12.9;0.53;0.99;169
23/01/2020;17:00;0.528;14.1;1.2;1.2;0
23/01/2020;18:00;0.594;9.24;2.53;2.53;0
23/01/2020;19:00;0.627;7.5;2.26;2.26;0
23/01/2020;20:00;0.627;6.6;1.4;1.4;0
23/01/2020;21:00;0.594;5.7;1.86;1.86;0
23/01/2020;22:00;0.627;3.6;1.27;1.26;0
23/01/2020;23:00;0.561;3.3;1.2;1.2;0
24/01/2020;00:00;0.561;2.64;0.9;0.73;0
24/01/2020;01:00;0.495;2.25;0.85;0.6;0
24/01/2020;02:00;0.297;1.95;0.62;0.56;0
24/01/2020;03:00;0.297;1.98;0.6;0.57;0
24/01/2020;04:00;0.297;1.8;0.58;0.56;0
24/01/2020;05:00;0.396;2.1;1;1;0
24/01/2020;06:00;0.363;3.9;1.3;2.7;0
24/01/2020;07:00;0.297;5.1;1.9;2.9;190
24/01/2020;08:00;0.297;9.3;1.6;2.4;650
24/01/2020;09:00;0.2805;10.8;1.2;1.8;1525
24/01/2020;10:00;0.264;12;0.51;0.96;2290
24/01/2020;11:00;0.264;12.6;0.53;1.03;2732
24/01/2020;12:00;0.264;11.1;0.49;0.91;2837
24/01/2020;13:00;0.264;6.6;0.53;0.85;2457
24/01/2020;14:00;0.264;11.7;0.54;0.93;1741
24/01/2020;15:00;0.297;12.3;0.53;1.1;772
24/01/2020;16:00;0.297;12.9;0.53;0.69;193
24/01/2020;17:00;0.528;14.1;1.2;1.2;0
24/01/2020;18:00;0.594;9.24;1.7;2.53;0
24/01/2020;19:00;0.627;7.5;2.83;2.26;0
24/01/2020;20:00;0.627;6.6;2.9;2.3;0
24/01/2020;21:00;0.594;5.7;3.1;2.51;0
24/01/2020;22:00;0.627;3.6;3.4;2.6;0
24/01/2020;23:00;0.561;3.3;2.8;1.8;0
25/01/2020;00:00;0.594;2.64;1.95;0.73;0
25/01/2020;01:00;0.561;2.25;1.2;0.65;0
25/01/2020;02:00;0.363;1.95;0.9;0.58;0
25/01/2020;03:00;0.3465;1.98;0.85;0.57;0
25/01/2020;04:00;0.33;1.8;0.62;0.56;0
25/01/2020;05:00;0.396;2.1;0.6;0.9;0
25/01/2020;06:00;0.363;2.4;0.58;1.9;0
25/01/2020;07:00;0.297;2.1;1;2.9;210
25/01/2020;08:00;0.297;1.95;1.3;2.4;798
25/01/2020;09:00;0.2805;1.98;1.5;1.8;1737
25/01/2020;10:00;0.231;1.8;1.7;1.2;2512
25/01/2020;11:00;0.2475;2.1;1.9;1.1;2922
25/01/2020;12:00;0.297;1.95;2.1;1.6;2806
25/01/2020;13:00;0.2805;2.25;2.15;1.8;2289
25/01/2020;14:00;0.2541;1.95;2.45;1.5;1516
25/01/2020;15:00;0.2904;2.01;2.5;1.4;609
25/01/2020;16:00;0.3102;1.8;2.51;1.55;169
25/01/2020;17:00;0.528;2.1;2.35;1.9;0
25/01/2020;18:00;0.627;2.67;2.62;2.55;0
25/01/2020;19:00;0.66;2.25;2.65;2.7;0
25/01/2020;20:00;0.627;1.95;2.7;2;0
25/01/2020;21:00;0.597;2.1;2.83;2.4;0
25/01/2020;22:00;0.561;1.8;2.9;2.5;0
25/01/2020;23:00;0.528;2.13;3.1;1.9;0
26/01/2020;00:00;0.594;0.9;1.47;1.8;0
26/01/2020;01:00;0.561;0.7;1.1;1.1;0
26/01/2020;02:00;0.363;0.6;0.9;0.73;0
26/01/2020;03:00;0.3465;0.65;0.85;0.67;0
26/01/2020;04:00;0.33;0.5;0.62;0.67;0
26/01/2020;05:00;0.396;0.7;0.6;0.59;0
26/01/2020;06:00;0.363;1.86;0.58;1.3;0
26/01/2020;07:00;0.297;1.89;1;1.9;197
26/01/2020;08:00;0.297;1.9;1.3;2.4;607
26/01/2020;09:00;0.2805;1.92;1.4;2.5;1230
26/01/2020;10:00;0.231;1.8;1.6;2.47;1741
26/01/2020;11:00;0.2475;2;1.9;2;1839
26/01/2020;12:00;0.297;2.2;2.1;2.53;2108
26/01/2020;13:00;0.2805;1.2;2.15;2.8;1826
26/01/2020;14:00;0.2541;1.95;2.45;2.1;1361
26/01/2020;15:00;0.2904;1.83;2.5;1.9;686
26/01/2020;16:00;0.3102;1.8;2.51;2.06;194
26/01/2020;17:00;0.528;2.1;2.35;1.2;0
26/01/2020;18:00;0.627;2.7;2.62;2.57;0
26/01/2020;19:00;0.66;1.15;2.65;2.8;0
26/01/2020;20:00;0.627;1.95;2.7;2.9;0
26/01/2020;21:00;0.597;0.49;2.52;3.1;0
26/01/2020;22:00;0.561;1.8;2.1;2.87;0
26/01/2020;23:00;0.528;1.6;1.4;2.02;0
27/01/2020;00:00;0.561;2.64;0.86;0.86;0
27/01/2020;01:00;0.495;2.25;0.73;0.73;0
27/01/2020;02:00;0.297;1.95;0.6;0.9;0
27/01/2020;03:00;0.297;1.98;0.6;0.9;0
27/01/2020;04:00;0.297;1.8;0.6;0.9;0
27/01/2020;05:00;0.396;2.1;1;1.5;0
27/01/2020;06:00;0.363;3.9;1.8;2.7;0
27/01/2020;07:00;0.297;5.1;1.9;2.9;221
27/01/2020;08:00;0.297;9.3;1.6;2.4;667
27/01/2020;09:00;0.2805;10.8;1.2;1.8;1127
27/01/2020;10:00;0.264;12;0.53;0.9;1447
27/01/2020;11:00;0.264;12.6;0.54;0.8;1469
27/01/2020;12:00;0.264;11.1;0.53;0.95;1229
27/01/2020;13:00;0.264;6.6;0.53;1.1;954
27/01/2020;14:00;0.264;11.7;0.53;1.05;639
27/01/2020;15:00;0.297;12.3;0.55;0.9;331
27/01/2020;16:00;0.297;12.9;0.53;1.1;162
27/01/2020;17:00;0.528;14.1;1.2;1.8;0
27/01/2020;18:00;0.594;9.24;2.54;2.53;0
27/01/2020;19:00;0.627;7.5;2.27;2.26;0
27/01/2020;20:00;0.627;6.6;1.4;1.4;0
27/01/2020;21:00;0.594;5.7;1.87;1.86;0
27/01/2020;22:00;0.627;3.6;1.26;1.26;0
27/01/2020;23:00;0.561;3.3;1.2;1.2;0
28/01/2020;00:00;0.561;2.64;0.73;0.73;0
28/01/2020;01:00;0.495;2.25;0.6;0.6;0
28/01/2020;02:00;0.297;1.95;0.57;0.56;0
28/01/2020;03:00;0.297;1.98;0.56;0.56;0
28/01/2020;04:00;0.297;1.8;0.55;0.56;0
28/01/2020;05:00;0.396;2.1;1;1;0
28/01/2020;06:00;0.363;3.9;1.8;2.7;0
28/01/2020;07:00;0.297;5.1;1.9;2.9;208
28/01/2020;08:00;0.297;9.3;1.6;2.4;684
28/01/2020;09:00;0.2805;10.8;1.2;1.8;1574
28/01/2020;10:00;0.264;12;0.51;0.9;2269
28/01/2020;11:00;0.264;12.6;0.53;0.85;2560
28/01/2020;12:00;0.264;11.1;0.49;1;2455
28/01/2020;13:00;0.264;6.6;0.53;1.05;2370
28/01/2020;14:00;0.264;11.7;0.54;0.78;2001
28/01/2020;15:00;0.297;12.3;0.53;0.92;991
28/01/2020;16:00;0.297;12.9;0.53;0.99;269
28/01/2020;17:00;0.528;14.1;1.2;1.2;0
28/01/2020;18:00;0.594;9.24;2.53;2.53;0
28/01/2020;19:00;0.627;7.5;2.26;2.26;0
28/01/2020;20:00;0.627;6.6;1.4;1.4;0
28/01/2020;21:00;0.594;5.7;1.86;1.86;0
28/01/2020;22:00;0.627;3.6;1.27;1.26;0
28/01/2020;23:00;0.561;3.3;1.2;1.2;0
29/01/2020;00:00;0.561;2.64;0.86;0.73;0
29/01/2020;01:00;0.495;2.25;0.73;0.6;0
29/01/2020;02:00;0.297;1.95;0.6;0.56;0
29/01/2020;03:00;0.297;1.98;0.6;0.57;0
29/01/2020;04:00;0.297;1.8;0.6;0.56;0
29/01/2020;05:00;0.396;2.1;1;1;0
29/01/2020;06:00;0.363;3.9;1.8;2.7;0
29/01/2020;07:00;0.297;5.1;1.9;2.9;236
29/01/2020;08:00;0.297;9.3;1.6;2.4;895
29/01/2020;09:00;0.2805;10.8;1.2;1.8;2035
29/01/2020;10:00;0.264;12;0.53;0.96;3001
29/01/2020;11:00;0.264;12.6;0.54;1.03;3344
29/01/2020;12:00;0.264;11.1;0.53;0.91;3278
29/01/2020;13:00;0.264;6.6;0.53;0.85;2731
29/01/2020;14:00;0.264;11.7;0.53;0.93;1815
29/01/2020;15:00;0.297;12.3;0.55;1.1;826
29/01/2020;16:00;0.297;12.9;0.53;0.69;226
29/01/2020;17:00;0.528;14.1;1.2;1.2;0
29/01/2020;18:00;0.594;9.24;2.54;2.53;0
29/01/2020;19:00;0.627;7.5;2.27;2.26;0
29/01/2020;20:00;0.627;6.6;1.4;1.4;0
29/01/2020;21:00;0.594;5.7;1.87;1.87;0
29/01/2020;22:00;0.627;3.6;1.26;1.26;0
29/01/2020;23:00;0.561;3.3;1.2;1.2;0
30/01/2020;00:00;0.561;2.64;0.73;0.73;0
30/01/2020;01:00;0.495;2.25;0.6;0.6;0
30/01/2020;02:00;0.297;1.95;0.57;0.56;0
30/01/2020;03:00;0.297;1.98;0.56;0.56;0
30/01/2020;04:00;0.297;1.8;0.55;0.56;0
30/01/2020;05:00;0.396;2.1;1;1;0
30/01/2020;06:00;0.363;3.9;1.8;2.7;0
30/01/2020;07:00;0.297;5.1;1.9;2.9;245
30/01/2020;08:00;0.297;9.3;1.6;2.4;703
30/01/2020;09:00;0.2805;10.8;1.2;1.8;1240
30/01/2020;10:00;0.264;12;0.51;0.9;1567
30/01/2020;11:00;0.264;12.6;0.53;0.85;1916
30/01/2020;12:00;0.264;11.1;0.49;1;1955
30/01/2020;13:00;0.264;6.6;0.53;1.05;1664
30/01/2020;14:00;0.264;11.7;0.54;0.78;1012
30/01/2020;15:00;0.297;12.3;0.53;0.92;476
30/01/2020;16:00;0.297;12.9;0.53;0.99;188
30/01/2020;17:00;0.528;14.1;1.2;1.2;0
30/01/2020;18:00;0.594;9.24;2.53;2.53;0
30/01/2020;19:00;0.627;7.5;2.26;2.26;0
30/01/2020;20:00;0.627;6.6;1.4;1.4;0
30/01/2020;21:00;0.594;5.7;1.86;1.86;0
30/01/2020;22:00;0.627;3.6;1.27;1.26;0
30/01/2020;23:00;0.561;3.3;1.2;1.2;0
31/01/2020;00:00;0.561;2.64;0.9;0.73;0
31/01/2020;01:00;0.495;2.25;0.85;0.6;0
31/01/2020;02:00;0.297;1.95;0.62;0.56;0
31/01/2020;03:00;0.297;1.98;0.6;0.57;0
31/01/2020;04:00;0.297;1.8;0.58;0.56;0
31/01/2020;05:00;0.396;2.1;1;1;0
31/01/2020;06:00;0.363;3.9;1.3;2.7;0
31/01/2020;07:00;0.297;5.1;1.9;2.9;259
31/01/2020;08:00;0.297;9.3;1.6;2.4;871
31/01/2020;09:00;0.2805;10.8;1.2;1.8;1754
31/01/2020;10:00;0.264;12;0.51;0.96;2345
31/01/2020;11:00;0.264;12.6;0.53;1.03;2747
31/01/2020;12:00;0.264;11.1;0.49;0.91;2778
31/01/2020;13:00;0.264;6.6;0.53;0.85;2480
31/01/2020;14:00;0.264;11.7;0.54;0.93;1899
31/01/2020;15:00;0.297;12.3;0.53;1.1;1038
31/01/2020;16:00;0.297;12.9;0.53;0.69;298
31/01/2020;17:00;0.528;14.1;1.2;1.2;0
31/01/2020;18:00;0.594;9.24;1.7;2.53;0
31/01/2020;19:00;0.627;7.5;2.83;2.26;0
31/01/2020;20:00;0.627;6.6;2.9;2.3;0
31/01/2020;21:00;0.594;5.7;3.1;2.51;0
31/01/2020;22:00;0.627;3.6;3.4;2.6;0
31/01/2020;23:00;0.561;3.3;2.8;1.8;0
01/02/2020;00:00;0.594;2.64;1.95;0.73;0
01/02/2020;01:00;0.561;2.25;1.2;0.65;0
01/02/2020;02:00;0.363;1.95;0.9;0.58;0
01/02/2020;03:00;0.3465;1.98;0.85;0.57;0
01/02/2020;04:00;0.33;1.8;0.62;0.56;0
01/02/2020;05:00;0.396;2.1;0.6;0.9;0
01/02/2020;06:00;0.363;2.4;0.58;1.9;0
01/02/2020;07:00;0.297;2.1;1;2.9;245
01/02/2020;08:00;0.297;1.95;1.3;2.4;636
01/02/2020;09:00;0.2805;1.98;1.5;1.8;1176
01/02/2020;10:00;0.231;1.8;1.7;1.2;1674
01/02/2020;11:00;0.2475;2.1;1.9;1.1;2067
01/02/2020;12:00;0.297;1.95;2.1;1.6;2085
01/02/2020;13:00;0.2805;2.25;2.15;1.8;1941
01/02/2020;14:00;0.2541;1.95;2.45;1.5;1589
01/02/2020;15:00;0.2904;2.01;2.5;1.4;888
01/02/2020;16:00;0.3102;1.8;2.51;1.55;250
01/02/2020;17:00;0.528;2.1;2.35;1.9;0
01/02/2020;18:00;0.627;2.67;2.62;2.55;0
01/02/2020;19:00;0.66;2.25;2.65;2.7;0
01/02/2020;20:00;0.627;1.95;2.7;2;0
01/02/2020;21:00;0.597;2.1;2.83;2.4;0
01/02/2020;22:00;0.561;1.8;2.9;2.5;0
01/02/2020;23:00;0.528;2.13;3.1;1.9;0
02/02/2020;00:00;0.594;2.64;1.47;1.8;0
02/02/2020;01:00;0.561;2.25;1.1;1.1;0
02/02/2020;02:00;0.363;1.95;0.9;0.73;0
02/02/2020;03:00;0.3465;1.92;0.85;0.67;0
02/02/2020;04:00;0.33;1.8;0.62;0.67;0
02/02/2020;05:00;0.396;2.1;0.6;0.59;0
02/02/2020;06:00;0.363;2.64;0.58;1.3;0
02/02/2020;07:00;0.297;2.25;1;1.9;232
02/02/2020;08:00;0.297;1.95;1.3;2.4;817
02/02/2020;09:00;0.2805;1.98;1.4;2.5;1605
02/02/2020;10:00;0.231;1.8;1.6;2.47;2307
02/02/2020;11:00;0.2475;2;1.9;2;2778
02/02/2020;12:00;0.297;2.49;2.1;2.53;2799
02/02/2020;13:00;0.2805;2.25;2.15;2.8;2499
02/02/2020;14:00;0.2541;1.95;2.45;2.1;1883
02/02/2020;15:00;0.2904;1.83;2.5;1.9;1012
02/02/2020;16:00;0.3102;1.8;2.51;2.06;311
02/02/2020;17:00;0.528;2.1;2.35;1.2;0
02/02/2020;18:00;0.627;2.7;2.62;2.57;0
02/02/2020;19:00;0.66;2.25;2.65;2.8;0
02/02/2020;20:00;0.627;1.95;2.7;2.9;0
02/02/2020;21:00;0.597;1.98;2.52;3.1;0
02/02/2020;22:00;0.561;1.8;2.1;2.87;0
02/02/2020;23:00;0.528;2.1;1.4;2.02;0
03/02/2020;00:00;0.594;2.64;0.86;0.86;0
03/02/2020;01:00;0.561;2.25;0.73;0.73;0
03/02/2020;02:00;0.363;1.95;0.6;0.9;0
03/02/2020;03:00;0.3465;1.98;0.6;0.9;0
03/02/2020;04:00;0.33;1.8;0.6;0.9;0
03/02/2020;05:00;0.396;2.1;1;1.5;0
03/02/2020;06:00;0.363;3.9;1.8;2.7;0
03/02/2020;07:00;0.297;5.1;1.9;2.9;253
03/02/2020;08:00;0.297;9.3;1.6;2.4;935
03/02/2020;09:00;0.2805;10.8;1.2;1.8;2067
03/02/2020;10:00;0.231;12;0.53;0.9;2925
03/02/2020;11:00;0.2475;12.6;0.54;0.8;3450
03/02/2020;12:00;0.297;11.1;0.53;0.95;3613
03/02/2020;13:00;0.2805;6.6;0.53;1.1;3375
03/02/2020;14:00;0.2541;11.7;0.53;1.05;2690
03/02/2020;15:00;0.2904;12.3;0.55;0.9;1427
03/02/2020;16:00;0.3102;12.9;0.53;1.1;353
03/02/2020;17:00;0.528;14.1;1.2;1.8;0
03/02/2020;18:00;0.627;9.24;2.54;2.53;0
03/02/2020;19:00;0.66;7.5;2.27;2.26;0
03/02/2020;20:00;0.627;6.6;1.4;1.4;0
03/02/2020;21:00;0.594;5.7;1.87;1.86;0
03/02/2020;22:00;0.561;3.6;1.26;1.26;0
03/02/2020;23:00;0.528;3.3;1.2;1.2;0
04/02/2020;00:00;0.561;2.64;0.73;0.73;0
04/02/2020;01:00;0.495;2.25;0.6;0.6;0
04/02/2020;02:00;0.297;1.95;0.57;0.56;0
04/02/2020;03:00;0.297;1.98;0.56;0.56;0
04/02/2020;04:00;0.297;1.8;0.55;0.56;0
04/02/2020;05:00;0.396;2.1;1;1;0
04/02/2020;06:00;0.363;3.9;1.8;2.7;0
04/02/2020;07:00;0.297;5.1;1.9;2.9;315
04/02/2020;08:00;0.297;9.3;1.6;2.4;1228
04/02/2020;09:00;0.2805;10.8;1.2;1.8;2461
04/02/2020;10:00;0.264;12;0.51;0.9;3268
04/02/2020;11:00;0.264;12.6;0.53;0.85;3744
04/02/2020;12:00;0.264;11.1;0.49;1;3643
04/02/2020;13:00;0.264;6.6;0.53;1.05;3287
04/02/2020;14:00;0.264;11.7;0.54;0.78;2546
04/02/2020;15:00;0.297;12.3;0.53;0.92;1389
04/02/2020;16:00;0.297;12.9;0.53;0.99;380
04/02/2020;17:00;0.528;14.1;1.2;1.2;0
04/02/2020;18:00;0.594;9.24;2.53;2.53;0
04/02/2020;19:00;0.627;7.5;2.26;2.26;0
04/02/2020;20:00;0.627;6.6;1.4;1.4;0
04/02/2020;21:00;0.594;5.7;1.86;1.86;0
04/02/2020;22:00;0.627;3.6;1.27;1.26;0
04/02/2020;23:00;0.561;3.3;1.2;1.2;0
05/02/2020;00:00;0.561;2.64;0.86;0.73;0
05/02/2020;01:00;0.495;2.25;0.73;0.6;0
05/02/2020;02:00;0.297;1.95;0.6;0.56;0
05/02/2020;03:00;0.297;1.98;0.6;0.57;0
05/02/2020;04:00;0.297;1.8;0.6;0.56;0
05/02/2020;05:00;0.396;2.1;1;1;0
05/02/2020;06:00;0.363;3.9;1.8;2.7;0
05/02/2020;07:00;0.297;5.1;1.9;2.9;349
05/02/2020;08:00;0.297;9.3;1.6;2.4;1553
05/02/2020;09:00;0.2805;10.8;1.2;1.8;3175
05/02/2020;10:00;0.264;12;0.53;0.96;4248
05/02/2020;11:00;0.264;12.6;0.54;1.03;4788
05/02/2020;12:00;0.264;11.1;0.53;0.91;4810
05/02/2020;13:00;0.264;6.6;0.53;0.85;4446
05/02/2020;14:00;0.264;11.7;0.53;0.93;3508
05/02/2020;15:00;0.297;12.3;0.55;1.1;1941
05/02/2020;16:00;0.297;12.9;0.53;0.69;482
05/02/2020;17:00;0.528;14.1;1.2;1.2;0
05/02/2020;18:00;0.594;9.24;2.54;2.53;0
05/02/2020;19:00;0.627;7.5;2.27;2.26;0
05/02/2020;20:00;0.627;6.6;1.4;1.4;0
05/02/2020;21:00;0.594;5.7;1.87;1.87;0
05/02/2020;22:00;0.627;3.6;1.26;1.26;0
05/02/2020;23:00;0.561;3.3;1.2;1.2;0
06/02/2020;00:00;0.561;2.64;0.73;0.73;0
06/02/2020;01:00;0.495;2.25;0.6;0.6;0
06/02/2020;02:00;0.297;1.95;0.57;0.56;0
06/02/2020;03:00;0.297;1.98;0.56;0.56;0
06/02/2020;04:00;0.297;1.8;0.55;0.56;0
06/02/2020;05:00;0.396;2.1;1;1;0
06/02/2020;06:00;0.363;3.9;1.8;2.7;0
06/02/2020;07:00;0.297;5.1;1.9;2.9;363
06/02/2020;08:00;0.297;9.3;1.6;2.4;1558
06/02/2020;09:00;0.2805;10.8;1.2;1.8;3246
06/02/2020;10:00;0.264;12;0.51;0.9;4449
06/02/2020;11:00;0.264;12.6;0.53;0.85;4910
06/02/2020;12:00;0.264;11.1;0.49;1;4865
06/02/2020;13:00;0.264;6.6;0.53;1.05;4318
06/02/2020;14:00;0.264;11.7;0.54;0.78;3318
06/02/2020;15:00;0.297;12.3;0.53;0.92;1935
06/02/2020;16:00;0.297;12.9;0.53;0.99;514
06/02/2020;17:00;0.528;14.1;1.2;1.2;0
06/02/2020;18:00;0.594;9.24;2.53;2.53;0
06/02/2020;19:00;0.627;7.5;2.26;2.26;0
06/02/2020;20:00;0.627;6.6;1.4;1.4;0
06/02/2020;21:00;0.594;5.7;1.86;1.86;0
06/02/2020;22:00;0.627;3.6;1.27;1.26;0
06/02/2020;23:00;0.561;3.3;1.2;1.2;0
07/02/2020;00:00;0.561;2.64;0.9;0.73;0
07/02/2020;01:00;0.495;2.25;0.85;0.6;0
07/02/2020;02:00;0.297;1.95;0.62;0.56;0
07/02/2020;03:00;0.297;1.98;0.6;0.57;0
07/02/2020;04:00;0.297;1.8;0.58;0.56;0
07/02/2020;05:00;0.396;2.1;1;1;0
07/02/2020;06:00;0.363;3.9;1.3;2.7;0
07/02/2020;07:00;0.297;5.1;1.9;2.9;413
07/02/2020;08:00;0.297;9.3;1.6;2.4;1651
07/02/2020;09:00;0.2805;10.8;1.2;1.8;3256
07/02/2020;10:00;0.264;12;0.51;0.96;4341
07/02/2020;11:00;0.264;12.6;0.53;1.03;4718
07/02/2020;12:00;0.264;11.1;0.49;0.91;4625
07/02/2020;13:00;0.264;6.6;0.53;0.85;3942
07/02/2020;14:00;0.264;11.7;0.54;0.93;2913
07/02/2020;15:00;0.297;12.3;0.53;1.1;1585
07/02/2020;16:00;0.297;12.9;0.53;0.69;434
07/02/2020;17:00;0.528;14.1;1.2;1.2;0
07/02/2020;18:00;0.594;9.24;1.7;2.53;0
07/02/2020;19:00;0.627;7.5;2.83;2.26;0
07/02/2020;20:00;0.627;6.6;2.9;2.3;0
07/02/2020;21:00;0.594;5.7;3.1;2.51;0
07/02/2020;22:00;0.627;3.6;3.4;2.6;0
07/02/2020;23:00;0.561;3.3;2.8;1.8;0
08/02/2020;00:00;0.594;2.64;1.95;0.73;0
08/02/2020;01:00;0.561;2.25;1.2;0.65;0
08/02/2020;02:00;0.363;1.95;0.9;0.58;0
08/02/2020;03:00;0.3465;1.98;0.85;0.57;0
08/02/2020;04:00;0.33;1.8;0.62;0.56;0
08/02/2020;05:00;0.396;2.1;0.6;0.9;0
08/02/2020;06:00;0.363;2.4;0.58;1.9;0
08/02/2020;07:00;0.297;2.1;1;2.9;355
08/02/2020;08:00;0.297;1.95;1.3;2.4;1265
08/02/2020;09:00;0.2805;1.98;1.5;1.8;2485
08/02/2020;10:00;0.231;1.8;1.7;1.2;3202
08/02/2020;11:00;0.2475;2.1;1.9;1.1;3434
08/02/2020;12:00;0.297;1.95;2.1;1.6;3340
08/02/2020;13:00;0.2805;2.25;2.15;1.8;2687
08/02/2020;14:00;0.2541;1.95;2.45;1.5;1959
08/02/2020;15:00;0.2904;2.01;2.5;1.4;996
08/02/2020;16:00;0.3102;1.8;2.51;1.55;283
08/02/2020;17:00;0.528;2.1;2.35;1.9;0
08/02/2020;18:00;0.627;2.67;2.62;2.55;0
08/02/2020;19:00;0.66;2.25;2.65;2.7;0
08/02/2020;20:00;0.627;1.95;2.7;2;0
08/02/2020;21:00;0.597;2.1;2.83;2.4;0
08/02/2020;22:00;0.561;1.8;2.9;2.5;0
08/02/2020;23:00;0.528;2.13;3.1;1.9;0
09/02/2020;00:00;0.594;2.64;1.47;1.8;0
09/02/2020;01:00;0.561;2.25;1.1;1.1;0
09/02/2020;02:00;0.363;1.95;0.9;0.73;0
09/02/2020;03:00;0.3465;1.92;0.85;0.67;0
09/02/2020;04:00;0.33;1.8;0.62;0.67;0
09/02/2020;05:00;0.396;2.1;0.6;0.59;0
09/02/2020;06:00;0.363;2.64;0.58;1.3;0
09/02/2020;07:00;0.297;2.25;1;1.9;359
09/02/2020;08:00;0.297;1.95;1.3;2.4;1182
09/02/2020;09:00;0.2805;1.98;1.4;2.5;2220
09/02/2020;10:00;0.231;1.8;1.6;2.47;3014
09/02/2020;11:00;0.2475;2;1.9;2;3446
09/02/2020;12:00;0.297;2.49;2.1;2.53;3459
09/02/2020;13:00;0.2805;2.25;2.15;2.8;2725
09/02/2020;14:00;0.2541;1.95;2.45;2.1;1838
09/02/2020;15:00;0.2904;1.83;2.5;1.9;919
09/02/2020;16:00;0.3102;1.8;2.51;2.06;266
09/02/2020;17:00;0.528;2.1;2.35;1.2;0
09/02/2020;18:00;0.627;2.7;2.62;2.57;0
